Well ,mTVDSS,Northing,Easting,ANGLE_FAIL.DEG                  :  Fail Angle,BRIT_IND.                     :  Brittleness Index,BRIT_PR.                     :  Brittleness Index from Poisson's Ratio,BRIT_YM.                     :  Brittleness Index from Young's Modulus,CS   .M/MIN                 :  Compressive Strength,DTCO .US/F                 :  Compressional slowness,DTSM .US/F                 :  Fast Shear Slowness,IP   .RAYL/M2                 :  P Impedence,IS   .RAYL/M2                 :  S Impedance,KBULK.                     :  Bulk Mudulus,LAMBDA.                     :  Lambda,LAMRHO.                     :  ,MU   .CP                   :  Mu,PR   .                     :  Poisson's ratio,PRESS_OB.PSI                  :  Over-burden Pressure,PRESS_SHMAX.PSI                  :  Horizontal Stress (Max),PRESS_SHMIN.PSI                  :  Horizontal Stress (Min),PR_STAT.                     :  Poisson's ratio (Static),PZS  .PSI                  :  Processed Zone Stress,SHMAX_GRAD.                     :  Horizontal Stress Gradient (Max),SHMIN_GRAD.                     :  Horizontal Stress Gradient (Min),STRESS_CUM.PSI                  :  Cumulative stress (SHPZ),UCS_BF.PSI                  :  Uniaxial Compressive Strength (BF),UCS_LAL.PSI                  :  Uniaxial Compressive Strength (lal),VP   .FT/S                 :  Compressional velocity,VPVS .                     :  Vp / Vs ratio,VS   .FT/S                 :  Shear velocity,YM   .                     :  Youngs' Modulus,YM_STAT.                     :  Youngs' Modulus (Static),Difference[PP-PWELL]
107,3023.290394,839499.0469,2516274.292,44.832,85.475,34.288,136.663,1441.885,52.731,98.152,16832.441,9043.031,41.132,41.132,119.778,28.082,0.297,10732.947,10909.504,7201.81,0.267,2785.183,2.49,1.644,13173.984,5134.639,6933.227,18964.213,1.861,10188.3,10.566,8.061,92.772035
107,3026.010079,839499.4493,2516274.029,44.002,86.44,38.325,134.554,1400.687,54.914,100.147,16748.195,9183.697,37.058,37.058,111.821,27.951,0.285,10744.001,10926.483,7094.355,0.257,3045.688,2.492,1.618,13480.087,5040.671,6599.865,18210.125,1.824,9985.331,10.419,7.903,57.696687
107,3028.730955,839499.8518,2516273.766,43.909,99.396,51.524,147.269,1396.181,55.161,94.968,16791.691,9753.237,30.179,30.179,91.71,31.303,0.245,10754.476,10954.446,6755.071,0.221,3037.508,2.496,1.539,12785.157,5618.794,6563.934,18128.848,1.722,10529.907,11.309,8.873,57.543551
107,3031.453914,839500.2546,2516273.503,44.441,106.049,53.803,158.295,1422.359,53.751,91.735,17271.012,10119.752,30.689,30.689,93.469,33.624,0.239,10764.954,10968.03,6703.431,0.215,2886.477,2.497,1.526,12379.816,6142.487,6774.137,18604.34,1.707,10901,12.081,9.752,57.383437
107,3034.178362,839500.6577,2516273.24,34.811,58.277,67.956,48.599,1008.451,83.265,135.429,9168.526,5637.018,8.189,8.189,20.51,12.687,0.196,10775.435,10995.912,6365.884,0.177,1757.423,2.501,1.448,9446.615,1858.173,3858.877,12009.849,1.627,7383.926,4.402,2.563,57.215859
107,3036.904,839501.0609,2516272.977,37.858,67.818,69.834,65.801,1127.368,72.965,118.003,10164.248,6284.889,9.992,9.992,24.312,16.234,0.19,10785.918,11008.803,6328.23,0.171,1314.66,2.502,1.438,8485.78,2393.907,4608.358,13705.22,1.617,8474.39,5.606,3.462,58.618477
107,3039.630531,839501.4643,2516272.713,38.149,59.472,53.34,65.604,1139.24,72.03,123.146,10739.304,6281.565,14.349,14.349,36.417,15.548,0.24,10796.404,11000.334,6717.794,0.216,1361.302,2.498,1.525,9358.193,2387.465,4687.022,13883.162,1.71,8120.45,5.592,3.451,58.437434
107,3042.358253,839501.8678,2516272.45,43.002,85.245,60.389,110.102,1352.591,57.621,96.044,12934.958,7760.231,19.168,19.168,46.871,24.628,0.219,10806.892,11019.53,6554.113,0.197,2320.669,2.5,1.487,10949.564,4006.669,6221.779,17354.875,1.667,10411.927,8.707,6.168,58.249902
107,3045.086273,839502.2714,2516272.186,44.325,73.543,33.806,113.281,1416.599,54.057,100.876,14640.938,7845.669,35.141,35.141,91.248,23.706,0.299,10817.383,10995.772,7249.59,0.269,3073.885,2.492,1.643,13846.95,4135.301,6727.58,18499.025,1.866,9913.111,8.93,6.384,58.054906
107,3047.815781,839502.6754,2516271.922,43.132,80.499,49.315,111.682,1358.76,57.264,99.457,13759.453,7922.181,24.681,24.681,63.801,24.279,0.252,10828.458,11028.17,6834.226,0.227,2936.407,2.497,1.548,12741.267,4070.388,6269.61,17463.07,1.737,10054.586,8.818,6.275,57.911934
107,3050.546479,839503.0845,2516271.662,41.482,79.752,60.18,99.325,1282.382,61.902,103.253,12703.579,7615.979,17.587,17.587,45.375,22.482,0.219,10838.953,11052.478,6568.477,0.198,2949.307,2.501,1.486,12235.568,3583.411,5691.199,16154.672,1.668,9684.958,7.953,5.458,57.703473
107,3055.104489,839503.7674,2516271.228,38.575,61.783,52.714,70.852,1156.765,70.678,121.124,11266.712,6574.325,15.5,15.5,40.495,16.544,0.242,10857.032,11062.137,6754.95,0.218,2147.67,2.499,1.526,11005.24,2560.815,4804.425,14148.735,1.714,8256.036,5.96,3.742,57.393984
107,3061.489513,839504.7239,2516270.621,46.648,99.548,35.099,163.998,1536.309,48.151,89.249,18034.813,9730.065,47.702,47.702,135.906,33.23,0.295,10881.534,11063.349,7245.244,0.265,2029.237,2.494,1.633,11748.962,6421.525,7730.58,20767.871,1.853,11204.595,12.48,10.22,56.848492
107,3067.873942,839505.6804,2516270.013,43.2,76.647,38.093,115.201,1361.988,57.078,104.211,15170.82,8309.303,32.406,32.406,92.065,24.303,0.286,10906.044,11093.07,7165.519,0.257,786.068,2.496,1.612,9103.175,4213.841,6294.713,17519.856,1.826,9595.907,9.064,6.516,56.265559
107,3074.258073,839506.6368,2516269.405,43.031,47.297,18.102,76.492,1353.979,57.54,118.487,13030.893,6328.116,36.47,36.47,89.714,16.279,0.346,10931.147,11088.698,7780.123,0.311,1389.428,2.49,1.747,11539.104,2752.347,6232.526,17379.184,2.059,8439.752,6.354,4.064,55.702184
107,3080.642502,839507.5976,2516268.775,44.493,84.634,41.48,127.787,1424.919,53.616,96.326,15260.721,8494.246,33,33,88.585,26.878,0.276,10956.266,11149.457,7092.426,0.248,704.204,2.498,1.589,8793.261,4744.275,6794.876,18651.252,1.797,10381.445,9.945,7.406,55.101879
107,3087.026931,839508.5616,2516268.128,41.814,75.174,48.749,101.599,1297.415,60.95,106.104,13516.795,7764.581,22.985,22.985,62.126,22.305,0.254,10980.819,11184.699,6903.211,0.228,1224.998,2.501,1.544,9456.419,3671.082,5802.688,16406.863,1.741,9424.751,8.112,5.605,54.411621
107,3092.272825,839509.3536,2516267.596,45.707,97.326,42.244,152.406,1486.624,50.49,90.394,16774.035,9369.311,38.076,38.076,105.8,31.592,0.273,11001.295,11196.794,7091.311,0.246,2154,2.499,1.583,11690.621,5860.22,7305.23,19805.705,1.79,11062.682,11.668,9.279,53.844125
107,3095.459533,839509.8348,2516267.274,45.416,82.092,30.246,133.938,1471.601,51.228,97.487,16628.219,8737.93,44.296,44.296,123.795,27.32,0.309,11013.587,11192.175,7441.819,0.278,1992.238,2.496,1.66,12068.112,5013.342,7179.148,19520.5,1.903,10257.789,10.376,7.857,51.836777
107,3099.769,839510.4855,2516266.837,42.028,48.975,21.809,76.141,1307.212,60.34,121.02,13020.57,6492.054,33.069,33.069,85.242,16.351,0.335,11030.568,11196.681,7708.316,0.301,1891.833,2.494,1.717,12400.3,2740.266,5875.963,16572.617,2.006,8263.103,6.33,4.043,51.351828
107,3106.124556,839511.4439,2516266.187,35.715,63.532,68.809,58.256,1042.777,80.108,129.956,10144.439,6253.292,9.265,9.265,24.702,14.666,0.194,11055.764,11287.174,6427.543,0.174,1528.748,2.509,1.429,9112.582,2152.691,4068.083,12483.086,1.622,7694.895,5.078,3.057,50.618477
107,3112.483684,839512.3948,2516265.497,35.261,47.356,44.277,50.435,1025.457,81.681,144.912,10395.996,5859.824,14.143,14.143,39.402,12.325,0.267,11080.382,11281.575,7056.506,0.24,1500.322,2.502,1.565,10313.654,1912.935,3961.803,12242.674,1.774,6900.726,4.53,2.655,49.794219
107,3118.605283,839513.3103,2516264.832,41.001,78.39,58.668,98.112,1260.841,63.3,106.139,12939.037,7716.618,17.984,17.984,48.326,22.16,0.224,11104.424,11325.156,6689.778,0.202,1156.953,2.507,1.481,8893.461,3537.032,5533.463,15797.862,1.677,9421.572,7.868,5.38,48.9895
107,3124.49084,839514.1905,2516264.193,39.815,63.049,53.022,73.076,1209.062,66.836,114.405,10915.051,6376.627,15.8,15.8,37.816,16.989,0.241,11127.301,11341.672,6839.892,0.217,1003.593,2.506,1.511,8886.97,2635.69,5163.928,14961.953,1.712,8740.846,6.115,3.868,48.167527
107,3130.381457,839515.0714,2516263.553,40.192,63.836,51.136,76.536,1225.332,65.697,113.28,11266.68,6534.177,17.108,17.108,41.547,17.581,0.247,11150.185,11362.813,6897.655,0.222,1457.326,2.506,1.521,9909.962,2753.869,5278.58,15221.302,1.724,8827.684,6.357,4.066,57.688648
107,3136.277432,839515.9272,2516262.936,39.335,56.249,47.709,64.789,1188.6,68.306,119.418,10399.328,5948.274,16.04,16.04,37.382,15.182,0.257,11173.079,11381.875,6997.173,0.231,1316.773,2.506,1.54,9827.892,2360.98,5021.63,14640.065,1.748,8373.919,5.535,3.407,53.901473
107,3142.178467,839516.7648,2516262.335,39.066,57.95,49.551,66.349,1177.284,69.137,119.965,10619.704,6120.239,15.719,15.719,37.864,15.55,0.251,11196.569,11408.623,6955.491,0.226,1305.434,2.507,1.528,9721.851,2411.788,4943.839,14464.097,1.735,8335.8,5.644,3.492,53.034176
107,3148.083967,839517.6031,2516261.733,39.684,60.232,49.407,71.057,1203.456,67.235,116.732,10939.5,6300.878,16.688,16.688,40.27,16.452,0.252,11219.481,11432.07,6967.714,0.227,1350.337,2.507,1.528,9836.101,2567.687,5124.735,14873.295,1.736,8566.647,5.974,3.754,97.295422
107,3153.994527,839518.442,2516261.131,42.764,70.261,43.519,97.002,1341.385,58.277,103.737,12816.791,7200.153,24.724,24.724,60.586,21.155,0.269,11242.401,11447.434,7141.77,0.242,1521.324,2.506,1.564,10526.19,3494.807,6135.404,17159.488,1.78,9639.772,7.79,5.309,100.799641
107,3159.909255,839519.2816,2516260.529,40.802,60.785,44.455,77.116,1252.009,63.885,113.251,11469.927,6470.196,19.896,19.896,47.832,17.414,0.267,11265.92,11473.101,7122.301,0.24,2077.845,2.507,1.556,11600.291,2773.88,5469.468,15653.102,1.773,8829.929,6.398,4.1,100.025449
107,3165.829638,839520.0655,2516260.001,39.573,56.977,46.077,67.876,1198.691,67.576,118.956,10795.604,6132.682,17.266,17.266,41.325,15.714,0.262,11288.86,11499.098,7084.111,0.236,1429.396,2.508,1.545,10227.014,2461.944,5091.546,14798.219,1.76,8406.455,5.751,3.576,101.825207
107,3171.754485,839520.8441,2516259.482,41.905,74.646,53.522,95.77,1301.582,60.69,103.687,12453.65,7289.309,19.69,19.69,48.825,21.428,0.239,11312.399,11533.525,6889.876,0.215,1844.275,2.511,1.5,10668.303,3448.153,5833.796,16477.234,1.708,9644.373,7.704,5.231,100.82693
107,3177.485559,839521.5973,2516258.979,41.483,57.618,37.7,77.535,1282.422,61.899,113.231,11700.915,6396.408,23.181,23.181,55.083,17.218,0.287,11334.772,11534.218,7345.872,0.258,1562.141,2.507,1.597,11016.026,2788.377,5691.499,16155.351,1.829,8831.465,6.428,4.124,236.592582
107,3183.021369,839522.3248,2516258.494,42.658,70.124,44.686,95.563,1336.409,58.571,103.726,12619.626,7125.95,23.792,23.792,57.697,20.94,0.266,11356.565,11566.881,7150.259,0.239,1816.586,2.51,1.551,11133.69,3440.351,6097.249,17073.178,1.771,9640.747,7.689,5.218,235.689602
107,3188.558966,839523.0525,2516258.008,40.79,63.48,46.571,80.39,1251.477,63.921,112.286,11731.494,6678.323,19.684,19.684,48.428,18.128,0.26,11377.778,11591.527,7102.799,0.234,2452.421,2.511,1.538,12310.44,2887.91,5465.625,15644.408,1.757,8905.807,6.627,4.291,41.168305
107,3194.098052,839523.774,2516257.529,40.696,59.377,42.911,75.843,1247.359,64.196,114.585,11480.103,6431.718,20.29,20.29,49.059,17.109,0.271,11399.587,11608.773,7215.859,0.244,1451.055,2.51,1.56,10533.829,2730.032,5435.935,15577.247,1.785,8727.139,6.309,4.026,40.069793
107,3199.63803,839524.4928,2516257.053,39.148,57.344,48.729,65.96,1180.687,68.885,119.927,10579.599,6076.837,15.923,15.923,38.072,15.444,0.254,11421.403,11639.68,7055.879,0.228,1933.973,2.513,1.523,11179.704,2399.067,4967.166,14516.864,1.741,8338.371,5.617,3.471,38.93598
107,3205.178008,839525.2117,2516256.578,39.72,62.252,50.681,73.822,1204.981,67.126,115.951,11195.557,6481.288,16.761,16.761,41.326,17.037,0.248,11443.225,11664.93,7009.125,0.223,1643.491,2.514,1.51,10505.231,2661.001,5135.382,14897.379,1.727,8624.333,6.168,3.91,34.133102
107,3210.717391,839525.9304,2516256.102,41.26,62.996,43.96,82.033,1272.388,62.545,111.117,11871.075,6681.938,21.193,21.193,51.626,18.329,0.268,11465.051,11677.827,7209.536,0.241,2129.227,2.512,1.551,11877.526,2945.822,5617.723,15988.462,1.777,8999.515,6.742,4.388,32.94243
107,3216.255583,839526.649,2516255.626,40.834,64.423,47.818,81.028,1253.45,63.789,111.472,11698.578,6694.433,19.289,19.289,47.226,18.305,0.257,11486.295,11705.351,7105.179,0.231,2263.505,2.514,1.526,11937.368,2910.344,5479.882,15676.659,1.748,8970.862,6.672,4.329,31.682828
107,3221.791989,839527.3658,2516255.135,41.488,58.779,35.951,81.608,1282.632,61.886,114.204,12382.979,6710.145,25.172,25.172,63.286,17.909,0.292,11508.136,11710.12,7468.436,0.263,2298.757,2.511,1.601,12734.389,2930.796,5693.046,16158.848,1.845,8756.23,6.713,4.363,30.436738
107,3227.327205,839528.0815,2516254.633,40.696,61.381,44.486,78.277,1247.333,64.198,113.79,11670.139,6584.039,20.136,20.136,49.493,17.636,0.267,11529.983,11745.625,7217.137,0.24,2126.769,2.514,1.545,11887.813,2814.103,5435.752,15576.833,1.772,8788.111,6.479,4.167,28.903394
107,3232.859444,839528.7968,2516254.131,38.813,58.374,51.226,65.523,1166.665,69.929,120.533,10533.006,6110.833,15.005,15.005,36.26,15.453,0.246,11551.84,11777.974,7029.164,0.222,1276.797,2.517,1.502,9811.92,2384.843,4871.429,14300.302,1.724,8296.469,5.587,3.447,27.605328
107,3238.388409,839529.5117,2516253.629,39.188,62.889,54.995,70.782,1182.405,68.759,116.827,10824.989,6371.069,14.742,14.742,35.999,16.622,0.235,11573.113,11805.213,6931.116,0.212,1710.962,2.518,1.479,10484.155,2558.484,4978.963,14543.55,1.699,8559.636,5.955,3.738,26.24182
107,3243.913504,839530.2261,2516253.128,38.38,66.49,65.023,67.957,1148.724,71.294,117.029,10381.017,6324.111,11.439,11.439,27.777,16.471,0.205,11594.985,11841.268,6669.33,0.184,1251.015,2.522,1.42,9040.69,2464.602,4750.364,14026.446,1.641,8544.905,5.757,3.581,24.889289
107,3249.434432,839530.9372,2516252.622,42.039,73.807,50.436,97.178,1307.738,60.308,104.275,12741.933,7369.357,21.317,21.317,53.742,21.541,0.249,11616.865,11843.94,7075.362,0.224,1773.708,2.518,1.504,10898.141,3501.455,5879.911,16581.549,1.729,9590.017,7.802,5.321,23.511269
107,3254.950895,839531.6432,2516252.107,43.885,73.772,36.111,111.433,1394.979,55.227,101.833,14469.371,7847.097,32.883,32.883,86.209,23.487,0.292,11638.16,11844.209,7517.201,0.263,2698.741,2.514,1.596,13631.884,4060.299,6554.371,18107.217,1.844,9819.989,8.8,6.258,22.076203
107,3260.462596,839532.3486,2516251.593,43.089,69.785,38.096,101.475,1356.727,57.381,104.762,13634.224,7467.815,28.969,28.969,74.356,21.727,0.286,11660.054,11869.964,7461.859,0.257,2514.764,2.515,1.581,13153.246,3666.248,6253.828,17427.371,1.826,9545.419,8.103,5.597,20.646672
107,3265.968344,839533.0533,2516251.079,44.011,84.784,48.364,121.204,1401.174,54.888,95.701,14263.483,8180.583,27.098,27.098,69.603,26.054,0.255,11681.363,11907.483,7158.973,0.229,2874.561,2.519,1.515,13267.067,4463.445,6603.752,18218.918,1.744,10449.157,9.484,6.935,19.160117
107,3271.468436,839533.7572,2516250.566,38.824,56.625,45.885,67.366,1167.129,69.894,123.138,11109.703,6305.928,17.231,17.231,43.896,15.609,0.262,11703.273,11926.66,7235.536,0.236,1463.59,2.519,1.528,10598.251,2445.129,4874.576,14307.421,1.762,8120.97,5.716,3.548,17.682027
107,3274.593827,839534.1572,2516250.274,39.774,62.784,47.196,78.372,1207.29,66.962,117.32,11982.379,6839.116,19.006,19.006,50.03,17.768,0.258,11715.712,11941.426,7201.443,0.233,1802.881,2.52,1.52,11208.647,2817.398,5151.521,14933.889,1.752,8523.731,6.486,4.173,16.828609
107,3275.345409,839534.2535,2516250.204,42.095,59.636,33.003,86.27,1310.297,60.15,112.731,12928.544,6898.351,28.21,28.21,71.973,18.652,0.301,11718.674,11922.222,7647.704,0.271,1356.294,2.515,1.613,11207.996,3097.315,5899.142,16625.049,1.874,8870.714,7.039,4.642,16.621746
107,3276.092526,839534.3524,2516250.133,39.812,65.616,51.457,79.775,1208.919,66.846,115.116,11851.883,6882.222,17.596,17.596,45.737,18.223,0.246,11721.635,11953.789,7078.565,0.221,2745.468,2.521,1.493,12848.064,2866.36,5162.929,14959.691,1.722,8686.882,6.584,4.255,16.414883
107,3276.834881,839534.4507,2516250.061,42.674,76.192,45.129,107.256,1337.15,58.527,103.449,13913.36,7871.643,26.073,26.073,69.656,23.193,0.265,11724.597,11947.385,7268.848,0.238,1534.522,2.519,1.533,10806.74,3892.953,6102.923,17086.014,1.768,9666.608,8.508,5.978,16.210461
107,3277.573068,839534.5484,2516249.99,44.037,72.806,35.157,110.454,1402.444,54.819,101.577,14358.97,7749.247,33.331,33.331,86.078,23.253,0.295,11726.967,11934.185,7582.606,0.265,2743.137,2.516,1.599,13851.485,4020.82,6613.904,18241.883,1.853,9844.777,8.732,6.192,15.97648
107,3278.307088,839534.6456,2516249.92,43.277,74.093,41.729,106.457,1365.65,56.868,102.053,13732.977,7652.652,27.893,27.893,71.469,22.856,0.275,11730.522,11948.3,7374.966,0.247,2118.377,2.518,1.554,12186.685,3861.291,6323.259,17584.428,1.794,9798.859,8.452,5.924,15.804453
107,3279.036644,839534.7421,2516249.85,41.417,66.723,44.737,88.708,1279.44,62.09,109.933,12538.851,7081.93,22.282,22.282,56.915,19.635,0.266,11732.892,11955.435,7282.04,0.239,1556.652,2.519,1.535,10877.384,3185.896,5669.518,16105.627,1.77,9096.441,7.21,4.791,15.574379
107,3279.762032,839534.8382,2516249.781,38.91,65.22,57.993,72.448,1170.739,69.623,117.02,11016.087,6554.225,14.083,14.083,35.438,17.072,0.226,11735.855,11977.774,6897.476,0.203,733.808,2.524,1.453,8462.567,2614.447,4899.141,14362.986,1.681,8545.525,6.071,3.832,15.376258
107,3280.484146,839534.9338,2516249.711,41.664,71.167,48.056,94.278,1290.614,61.378,107.153,12803.336,7333.834,21.858,21.858,56.355,20.861,0.256,11738.817,11966.512,7184.938,0.23,1578.483,2.521,1.514,10726.843,3392.043,5752.11,16292.455,1.746,9332.424,7.599,5.137,15.17909
107,3281.201498,839535.0288,2516249.642,41.524,73.092,52.488,93.696,1284.268,61.781,105.969,12505.852,7291.057,19.756,19.756,50.077,20.971,0.243,11741.78,11976.055,7056.305,0.218,2128.226,2.522,1.486,11569.063,3370.235,5705.128,16186.179,1.715,9436.73,7.559,5.1,14.982875
107,3281.91498,839535.1232,2516249.574,41.045,74.868,58.131,91.605,1262.797,63.171,106.124,12195.136,7259.254,17.143,17.143,43.328,20.849,0.226,11744.743,11987.097,6897.684,0.203,2092.428,2.524,1.452,11180.224,3292.454,5547.692,15830.048,1.68,9422.966,7.412,4.97,14.789125
107,3282.624592,839535.2172,2516249.506,41.647,71.134,49.798,92.471,1289.843,61.427,106.481,12474.655,7196.416,20.7,20.7,52.04,20.6,0.251,11747.114,11977.665,7136.106,0.226,1894.354,2.522,1.502,11260.921,3324.563,5746.389,16279.513,1.734,9391.374,7.473,5.024,14.567305
107,3283.330038,839535.3105,2516249.438,41.697,73.896,51.373,96.419,1292.099,61.284,105.572,12794.185,7426.974,20.747,20.747,53.371,21.443,0.246,11750.077,11983.012,7091.384,0.221,1765.713,2.522,1.492,10914.195,3472.687,5763.134,16317.392,1.723,9472.182,7.749,5.272,14.375973
107,3284.031911,839535.4035,2516249.371,40.584,61.69,44.068,79.313,1242.436,64.528,114.585,11893.291,6697.614,20.547,20.547,51.734,17.816,0.268,11753.041,11975.255,7308.75,0.241,1209.793,2.52,1.538,10237.087,2850.197,5400.557,15497.221,1.776,8727.139,6.552,4.228,14.185082
107,3284.729915,839535.4959,2516249.304,39.795,59.988,47.347,72.629,1208.187,66.898,117.134,11218.9,6407.393,17.769,17.769,43.754,16.673,0.258,11755.412,11982.688,7209.904,0.232,904.067,2.521,1.517,9427.941,2620.564,5157.798,14948.085,1.751,8537.224,6.084,3.842,13.967144
107,3285.424049,839535.5878,2516249.237,40.597,61.009,43.846,78.172,1243.015,64.489,114.628,11758.096,6614.997,20.395,20.395,50.736,17.59,0.268,11758.377,11980.43,7317.323,0.242,994.39,2.52,1.539,9823.426,2810.47,5404.71,15506.616,1.778,8723.88,6.472,4.161,13.779672
107,3286.114314,839535.6792,2516249.171,40.739,64.117,45.902,82.333,1249.228,64.071,112.871,12049.729,6839.982,20.382,20.382,51.625,18.471,0.262,11761.341,11986.603,7256.104,0.236,2002.442,2.521,1.526,11717.092,2956.453,5449.401,15607.71,1.762,8859.656,6.763,4.406,13.593152
107,3286.801602,839535.7701,2516249.105,39.807,66.537,51.788,81.287,1208.694,66.862,114.995,12023.732,6991.031,17.752,17.752,46.821,18.53,0.245,11763.711,11997.772,7082.488,0.22,2847.277,2.522,1.489,13059.531,2919.462,5161.346,14956.112,1.72,8696.022,6.69,4.344,13.379098
107,3287.485021,839535.8606,2516249.04,39.742,72.431,60.466,84.396,1205.946,67.057,111.743,11938.36,7164.219,15.181,15.181,39.872,19.542,0.219,11766.082,12012.439,6838.955,0.197,2659.838,2.525,1.438,12197.587,3029.943,5142.12,14912.62,1.666,8949.075,6.908,4.529,13.166996
107,3288.164868,839535.9506,2516248.975,39.895,75.521,63.054,87.988,1212.475,66.595,110.016,12153.929,7357.065,14.862,14.862,39.465,20.383,0.211,11769.048,12019.009,6769.829,0.19,2704.168,2.526,1.423,12147.994,3159.618,5187.864,15016.097,1.652,9089.603,7.159,4.747,12.984848
107,3288.841143,839536.0402,2516248.91,41.238,67.727,44.739,90.716,1271.394,62.61,110.852,12890.089,7280.348,22.716,22.716,60.148,20.018,0.266,11772.012,11995.824,7295.775,0.239,2651.463,2.521,1.533,13094.476,3259.579,5610.441,15971.992,1.77,9021.012,7.35,4.915,12.802676
107,3289.513251,839536.1291,2516248.845,42.041,66.608,39.723,93.494,1307.8,60.304,109.238,13183.071,7277.631,26.02,26.02,67.865,20.306,0.281,11774.383,11990.464,7452.762,0.253,2415.461,2.519,1.566,12936.444,3362.688,5880.373,16582.594,1.812,9154.315,7.545,5.088,12.594457
107,3290.182977,839536.2178,2516248.781,41.765,70.229,44.405,96.054,1295.198,61.089,108.318,13244.579,7469.666,24.045,24.045,63.827,21.019,0.267,11776.756,12000.191,7308.057,0.24,2787.893,2.521,1.535,13391.899,3458.868,5786.172,16369.506,1.773,9232.06,7.724,5.249,12.388191
98,2807.721392,838552.7281,2516396.477,45.655,89.579,34.182,144.975,1483.931,0,0,17063.775,9162.206,43.501,43.501,123.28,29.621,0.297,9696.881,9844.842,6737.657,0.268,2499.55,2.463,1.685,11674.414,5512.425,7282.54,19754.379,1.862,10606.897,11.148,8.695,12.497617
98,2816.853635,838552.9423,2516394.912,41.7,72.365,47.333,97.397,1292.258,0,0,13205.274,7541.402,22.84,22.84,60.634,21.424,0.258,9731.814,9895.827,6451.55,0.232,2102.802,2.467,1.609,10308.705,3509.809,5764.316,16320.065,1.751,9320.228,7.818,5.335,14.245426
98,2825.977843,838553.1389,2516393.346,42.168,65.119,36.794,93.445,1313.626,0,0,13387.28,7285.335,27.751,27.751,73.067,20.159,0.29,9766.193,9919.332,6703.425,0.261,2447.257,2.465,1.666,11501.364,3360.85,5924.204,16681.742,1.838,9078.176,7.541,5.085,15.839512
98,2832.584001,838553.2812,2516392.211,41.972,73.281,47.101,99.462,1304.656,0,0,13297.569,7586.743,23.38,23.38,61.708,21.808,0.259,9791.417,9956.912,6481.519,0.233,2762.414,2.469,1.607,11687.865,3588.658,5856.801,16529.271,1.753,9430.546,7.962,5.467,16.969789
98,2836.66318,838553.3691,2516391.511,44.663,68.828,24.372,113.285,1433.416,0,0,15736.648,7980.583,43.809,43.809,120.263,23.201,0.327,9806.899,9945.691,7031.076,0.294,2230.305,2.463,1.741,11722.764,4135.469,6863.981,18807.574,1.972,9537.953,8.93,6.384,17.633133
98,2840.716168,838553.4564,2516390.815,44.13,71.001,27.464,114.537,1406.987,0,0,15804.613,8170.895,41.085,41.085,116.259,23.594,0.318,9822.387,9965.523,6959.655,0.286,2280.407,2.464,1.721,11680.125,4186.621,6650.273,18324.154,1.934,9473.482,9.018,6.47,18.294219
